id_lien,trafic_max,trafic_out,tdc,equipement,interface_equipement,role_A,configuration_A,client,interface_client,role_B,configuration_B,capacite_lien,isis_level,isis_metric,region_exploitation,date,intervalle_charge
PTN00201_PTN00200,1.936994140625,0.2792430419921875,6.456647135416667,PTN00201,lag-20,B,7750-SR7,PTN00200,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00201_PTN00200,1.936994140625,0.2792430419921875,6.456647135416667,PTN00201,lag-20,B,7750-SR7,PTN00200,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00201_PTN00200,1.936994140625,0.2792430419921875,6.456647135416667,PTN00201,lag-20,B,7750-SR7,PTN00200,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00132_PTN02248,0.02348089599609375,0.02348089599609375,0.11740447998046875,PTN00132,lag-20,B,7750-SR7,PTN02248,lag-20,B,7750-SR7,20,1,20,IDF,2022-08-01,Inf 70%
PTN00132_PTN02248,0.02348089599609375,0.02348089599609375,0.11740447998046875,PTN00132,lag-20,B,7750-SR7,PTN02248,lag-20,B,7750-SR7,20,1,20,IDF,2022-08-01,Inf 70%
PTN00120_PTN00121,2.302384521484375,2.302384521484375,11.511922607421873,PTN00120,lag-20,A,7750-SR12,PTN00121,lag-20,A,7750-SR12,20,1,10,CTA,2022-08-01,Inf 70%
PTN00120_PTN00121,2.302384521484375,2.302384521484375,11.511922607421873,PTN00120,lag-20,A,7750-SR12,PTN00121,lag-20,A,7750-SR12,20,1,10,CTA,2022-08-01,Inf 70%
PTN00900_PTN00613,7.62402783203125,7.62402783203125,25.41342610677083,PTN00900,lag-22,B,7750-SR7,PTN00613,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00900_PTN00613,7.62402783203125,7.62402783203125,25.41342610677083,PTN00900,lag-22,B,7750-SR7,PTN00613,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00900_PTN00613,7.62402783203125,7.62402783203125,25.41342610677083,PTN00900,lag-22,B,7750-SR7,PTN00613,lag-22,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00230_PTN00030,1.685343017578125,1.685343017578125,8.426715087890626,PTN00230,lag-21,B,7750-SR7,PTN00030,lag-21,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN00230_PTN00030,1.685343017578125,1.685343017578125,8.426715087890626,PTN00230,lag-21,B,7750-SR7,PTN00030,lag-21,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN00667_PTN00227,7.006091796875,0.8977374877929688,17.5152294921875,PTN00667,lag-20,B,7750-SR7,PTN00227,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00667_PTN00227,7.006091796875,0.8977374877929688,17.5152294921875,PTN00667,lag-20,B,7750-SR7,PTN00227,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00667_PTN00227,7.006091796875,0.8977374877929688,17.5152294921875,PTN00667,lag-20,B,7750-SR7,PTN00227,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00667_PTN00227,7.006091796875,0.8977374877929688,17.5152294921875,PTN00667,lag-20,B,7750-SR7,PTN00227,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00894_PTN02385,0.09614395904541016,0.09614395904541016,0.24035989761352541,PTN00894,lag-22,B,7750-SR7,PTN02385,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00894_PTN02385,0.09614395904541016,0.09614395904541016,0.24035989761352541,PTN00894,lag-22,B,7750-SR7,PTN02385,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00894_PTN02385,0.09614395904541016,0.09614395904541016,0.24035989761352541,PTN00894,lag-22,B,7750-SR7,PTN02385,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00894_PTN02385,0.09614395904541016,0.09614395904541016,0.24035989761352541,PTN00894,lag-22,B,7750-SR7,PTN02385,lag-22,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00032_PTN00033,0.8891869506835938,0.3777931823730469,4.445934753417969,PTN00032,lag-20,B,7750-SR7,PTN00033,lag-20,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN00032_PTN00033,0.8891869506835938,0.3777931823730469,4.445934753417969,PTN00032,lag-20,B,7750-SR7,PTN00033,lag-20,B,7750-SR7,20,1,10,WST,2022-08-01,Inf 70%
PTN01075_PTN02352,2.311439208984375,0.009197416305541993,11.557196044921875,PTN01075,lag-22,B,7750-SR7,PTN02352,lag-22,B,7750-SR7,20,1,10,IDF,2022-08-01,Inf 70%
PTN01075_PTN02352,2.311439208984375,0.009197416305541993,11.557196044921875,PTN01075,lag-22,B,7750-SR7,PTN02352,lag-22,B,7750-SR7,20,1,10,IDF,2022-08-01,Inf 70%
PTN00054_PTN00056,31.99574609375,9.237384765625,39.9946826171875,PTN00054,lag-20,A,7750-SR12,PTN00056,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00054_PTN00056,31.99574609375,9.237384765625,39.9946826171875,PTN00054,lag-20,A,7750-SR12,PTN00056,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00054_PTN00056,31.99574609375,9.237384765625,39.9946826171875,PTN00054,lag-20,A,7750-SR12,PTN00056,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00054_PTN00056,31.99574609375,9.237384765625,39.9946826171875,PTN00054,lag-20,A,7750-SR12,PTN00056,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00054_PTN00056,31.99574609375,9.237384765625,39.9946826171875,PTN00054,lag-20,A,7750-SR12,PTN00056,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00054_PTN00056,31.99574609375,9.237384765625,39.9946826171875,PTN00054,lag-20,A,7750-SR12,PTN00056,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00054_PTN00056,31.99574609375,9.237384765625,39.9946826171875,PTN00054,lag-20,A,7750-SR12,PTN00056,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00054_PTN00056,31.99574609375,9.237384765625,39.9946826171875,PTN00054,lag-20,A,7750-SR12,PTN00056,lag-20,A,7750-SR12,80,1,11,CTA,2022-08-01,Inf 70%
PTN00610_PTN00259,18.550931640625,3.590988525390625,61.83643880208333,PTN00610,lag-24,B,7750-SR7,PTN00259,lag-24,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00610_PTN00259,18.550931640625,3.590988525390625,61.83643880208333,PTN00610,lag-24,B,7750-SR7,PTN00259,lag-24,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00610_PTN00259,18.550931640625,3.590988525390625,61.83643880208333,PTN00610,lag-24,B,7750-SR7,PTN00259,lag-24,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00820_PTN00825,10.3402939453125,1.199975830078125,25.85073486328125,PTN00820,lag-20,B,7750-SR7,PTN00825,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00820_PTN00825,10.3402939453125,1.199975830078125,25.85073486328125,PTN00820,lag-20,B,7750-SR7,PTN00825,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00820_PTN00825,10.3402939453125,1.199975830078125,25.85073486328125,PTN00820,lag-20,B,7750-SR7,PTN00825,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00820_PTN00825,10.3402939453125,1.199975830078125,25.85073486328125,PTN00820,lag-20,B,7750-SR7,PTN00825,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00271_PTN00266,3.56147119140625,0.731904541015625,11.871570638020833,PTN00271,lag-22,B,7750-SR7,PTN00266,lag-22,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00271_PTN00266,3.56147119140625,0.731904541015625,11.871570638020833,PTN00271,lag-22,B,7750-SR7,PTN00266,lag-22,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00271_PTN00266,3.56147119140625,0.731904541015625,11.871570638020833,PTN00271,lag-22,B,7750-SR7,PTN00266,lag-22,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00189_PTN00188,0.7762843017578125,0.08137611389160156,2.587614339192708,PTN00189,lag-21,B,7750-SR7,PTN00188,lag-21,B,7750-SR7,30,non trouve,non trouve,IDF,2022-08-01,Inf 70%
PTN00189_PTN00188,0.7762843017578125,0.08137611389160156,2.587614339192708,PTN00189,lag-21,B,7750-SR7,PTN00188,lag-21,B,7750-SR7,30,non trouve,non trouve,IDF,2022-08-01,Inf 70%
PTN00189_PTN00188,0.7762843017578125,0.08137611389160156,2.587614339192708,PTN00189,lag-21,B,7750-SR7,PTN00188,lag-21,B,7750-SR7,30,non trouve,non trouve,IDF,2022-08-01,Inf 70%
PTN00896_PTN00481,6.914400309324265e-05,6.914400309324265e-05,0.00023048001031080882,PTN00896,lag-20,B,7750-SR7,PTN00481,lag-20,B,7750-SR7,30,1,50,WST,2022-08-01,Inf 70%
PTN00896_PTN00481,6.914400309324265e-05,6.914400309324265e-05,0.00023048001031080882,PTN00896,lag-20,B,7750-SR7,PTN00481,lag-20,B,7750-SR7,30,1,50,WST,2022-08-01,Inf 70%
PTN00896_PTN00481,6.914400309324265e-05,6.914400309324265e-05,0.00023048001031080882,PTN00896,lag-20,B,7750-SR7,PTN00481,lag-20,B,7750-SR7,30,1,50,WST,2022-08-01,Inf 70%
PTN00821_PTN00335,9.8840869140625,9.8840869140625,24.71021728515625,PTN00821,lag-20,B,7750-SR7,PTN00335,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00821_PTN00335,9.8840869140625,9.8840869140625,24.71021728515625,PTN00821,lag-20,B,7750-SR7,PTN00335,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00821_PTN00335,9.8840869140625,9.8840869140625,24.71021728515625,PTN00821,lag-20,B,7750-SR7,PTN00335,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00821_PTN00335,9.8840869140625,9.8840869140625,24.71021728515625,PTN00821,lag-20,B,7750-SR7,PTN00335,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00251_PTN00247,6.16790283203125,6.16790283203125,20.559676106770834,PTN00251,lag-22,A,7750-SR12,PTN00247,lag-22,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00251_PTN00247,6.16790283203125,6.16790283203125,20.559676106770834,PTN00251,lag-22,A,7750-SR12,PTN00247,lag-22,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00251_PTN00247,6.16790283203125,6.16790283203125,20.559676106770834,PTN00251,lag-22,A,7750-SR12,PTN00247,lag-22,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00210_PTN01401,6.6765703125,6.6765703125,22.255234375,PTN00210,lag-25,A,7750-SR12,PTN01401,lag-25,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00210_PTN01401,6.6765703125,6.6765703125,22.255234375,PTN00210,lag-25,A,7750-SR12,PTN01401,lag-25,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00210_PTN01401,6.6765703125,6.6765703125,22.255234375,PTN00210,lag-25,A,7750-SR12,PTN01401,lag-25,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00026_PTN00647,10.263025390625,10.263025390625,34.21008463541666,PTN00026,lag-25,A,7750-SR12,PTN00647,lag-25,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00026_PTN00647,10.263025390625,10.263025390625,34.21008463541666,PTN00026,lag-25,A,7750-SR12,PTN00647,lag-25,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00026_PTN00647,10.263025390625,10.263025390625,34.21008463541666,PTN00026,lag-25,A,7750-SR12,PTN00647,lag-25,A,7750-SR12,30,1,10,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00259_PTN00258,31.86655859375,15.21571875,19.91659912109375,PTN00259,lag-20,A,7750-SR12,PTN00258,lag-20,A,7750-SR12,160,1,11,WST,2022-08-01,Inf 70%
PTN00047_PTN00048,0.06460701751708985,0.06460701751708985,0.21535672505696618,PTN00047,lag-20,B,7750-SR7,PTN00048,lag-20,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00047_PTN00048,0.06460701751708985,0.06460701751708985,0.21535672505696618,PTN00047,lag-20,B,7750-SR7,PTN00048,lag-20,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00047_PTN00048,0.06460701751708985,0.06460701751708985,0.21535672505696618,PTN00047,lag-20,B,7750-SR7,PTN00048,lag-20,B,7750-SR7,30,1,10,IDF,2022-08-01,Inf 70%
PTN00666_PTN02454,2.2410390625,0.36070684814453124,5.60259765625,PTN00666,lag-23,B,7750-SR7,PTN02454,lag-23,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00666_PTN02454,2.2410390625,0.36070684814453124,5.60259765625,PTN00666,lag-23,B,7750-SR7,PTN02454,lag-23,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00666_PTN02454,2.2410390625,0.36070684814453124,5.60259765625,PTN00666,lag-23,B,7750-SR7,PTN02454,lag-23,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00666_PTN02454,2.2410390625,0.36070684814453124,5.60259765625,PTN00666,lag-23,B,7750-SR7,PTN02454,lag-23,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00124_PTN00123,6.771200150251388e-05,6.771200150251388e-05,0.00022570667167504625,PTN00124,lag-21,B,7750-SR7,PTN00123,lag-21,B,7750-SR7,30,1,1000,IDF,2022-08-01,Inf 70%
PTN00124_PTN00123,6.771200150251388e-05,6.771200150251388e-05,0.00022570667167504625,PTN00124,lag-21,B,7750-SR7,PTN00123,lag-21,B,7750-SR7,30,1,1000,IDF,2022-08-01,Inf 70%
PTN00124_PTN00123,6.771200150251388e-05,6.771200150251388e-05,0.00022570667167504625,PTN00124,lag-21,B,7750-SR7,PTN00123,lag-21,B,7750-SR7,30,1,1000,IDF,2022-08-01,Inf 70%
PTN00124_PTN00123,6.771200150251388e-05,6.771200150251388e-05,0.00022570667167504625,PTN00124,lag-21,B,7750-SR7,PTN00123,lag-21,B,7750-SR7,30,1,1000,IDF,2022-08-01,Inf 70%
PTN00665_PTN00822,19.1404609375,2.2738408203125,47.851152343749995,PTN00665,lag-20,B,7750-SR7,PTN00822,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00665_PTN00822,19.1404609375,2.2738408203125,47.851152343749995,PTN00665,lag-20,B,7750-SR7,PTN00822,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00665_PTN00822,19.1404609375,2.2738408203125,47.851152343749995,PTN00665,lag-20,B,7750-SR7,PTN00822,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN00665_PTN00822,19.1404609375,2.2738408203125,47.851152343749995,PTN00665,lag-20,B,7750-SR7,PTN00822,lag-20,B,7750-SR7,40,1,10,WST,2022-08-01,Inf 70%
PTN02407_PTN01447,9.34391015625,1.162086181640625,23.359775390625,PTN02407,lag-20,B,7750-SR7,PTN01447,lag-20,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN02407_PTN01447,9.34391015625,1.162086181640625,23.359775390625,PTN02407,lag-20,B,7750-SR7,PTN01447,lag-20,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN02407_PTN01447,9.34391015625,1.162086181640625,23.359775390625,PTN02407,lag-20,B,7750-SR7,PTN01447,lag-20,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN02407_PTN01447,9.34391015625,1.162086181640625,23.359775390625,PTN02407,lag-20,B,7750-SR7,PTN01447,lag-20,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN02373_PTN00486,8.07386962890625,0.9951249389648438,26.91289876302083,PTN02373,lag-23,B,7750-SR7,PTN00486,lag-23,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN02373_PTN00486,8.07386962890625,0.9951249389648438,26.91289876302083,PTN02373,lag-23,B,7750-SR7,PTN00486,lag-23,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN02373_PTN00486,8.07386962890625,0.9951249389648438,26.91289876302083,PTN02373,lag-23,B,7750-SR7,PTN00486,lag-23,B,7750-SR7,30,1,10,WST,2022-08-01,Inf 70%
PTN00097_PTN00099,2.146823486328125,2.146823486328125,7.156078287760416,PTN00097,lag-20,B,7750-SR7,PTN00099,lag-20,B,7750-SR7,30,1,10,MED,2022-08-01,Inf 70%
PTN00097_PTN00099,2.146823486328125,2.146823486328125,7.156078287760416,PTN00097,lag-20,B,7750-SR7,PTN00099,lag-20,B,7750-SR7,30,1,10,MED,2022-08-01,Inf 70%
PTN00097_PTN00099,2.146823486328125,2.146823486328125,7.156078287760416,PTN00097,lag-20,B,7750-SR7,PTN00099,lag-20,B,7750-SR7,30,1,10,MED,2022-08-01,Inf 70%
PTN00458_PTN00460,2.40303759765625,0.2428972930908203,6.007593994140626,PTN00458,lag-22,B,7750-SR7,PTN00460,lag-22,B,7750-SR7,40,1,50,MED,2022-08-01,Inf 70%
PTN00458_PTN00460,2.40303759765625,0.2428972930908203,6.007593994140626,PTN00458,lag-22,B,7750-SR7,PTN00460,lag-22,B,7750-SR7,40,1,50,MED,2022-08-01,Inf 70%
PTN00458_PTN00460,2.40303759765625,0.2428972930908203,6.007593994140626,PTN00458,lag-22,B,7750-SR7,PTN00460,lag-22,B,7750-SR7,40,1,50,MED,2022-08-01,Inf 70%
PTN00458_PTN00460,2.40303759765625,0.2428972930908203,6.007593994140626,PTN00458,lag-22,B,7750-SR7,PTN00460,lag-22,B,7750-SR7,40,1,50,MED,2022-08-01,Inf 70%
PTN02394_PTN02379,10.972556640625,10.972556640625,36.57518880208333,PTN02394,lag-21,B,7750-SR7,PTN02379,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN02394_PTN02379,10.972556640625,10.972556640625,36.57518880208333,PTN02394,lag-21,B,7750-SR7,PTN02379,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN02394_PTN02379,10.972556640625,10.972556640625,36.57518880208333,PTN02394,lag-21,B,7750-SR7,PTN02379,lag-21,B,7750-SR7,30,1,10,SWT,2022-08-01,Inf 70%
PTN00263_PTN00262,1.9634813232421875,1.9634813232421875,6.544937744140625,PTN00263,lag-20,A,7750-SR12,PTN00262,lag-20,A,7750-SR12,30,1,11,NOE,2022-08-01,Inf 70%
PTN00263_PTN00262,1.9634813232421875,1.9634813232421875,6.544937744140625,PTN00263,lag-20,A,7750-SR12,PTN00262,lag-20,A,7750-SR12,30,1,11,NOE,2022-08-01,Inf 70%
PTN00263_PTN00262,1.9634813232421875,1.9634813232421875,6.544937744140625,PTN00263,lag-20,A,7750-SR12,PTN00262,lag-20,A,7750-SR12,30,1,11,NOE,2022-08-01,Inf 70%
PTN00340_PTN00277,0.31428009033203125,0.31428009033203125,0.7857002258300781,PTN00340,lag-20,B,7750-SR7,PTN00277,lag-20,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00340_PTN00277,0.31428009033203125,0.31428009033203125,0.7857002258300781,PTN00340,lag-20,B,7750-SR7,PTN00277,lag-20,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00340_PTN00277,0.31428009033203125,0.31428009033203125,0.7857002258300781,PTN00340,lag-20,B,7750-SR7,PTN00277,lag-20,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN00340_PTN00277,0.31428009033203125,0.31428009033203125,0.7857002258300781,PTN00340,lag-20,B,7750-SR7,PTN00277,lag-20,B,7750-SR7,40,1,10,MED,2022-08-01,Inf 70%
PTN01077_PTN00462,0.0008073599934577942,0.00017868000268936158,0.0020183999836444855,PTN01077,lag-20,B,7750-SR7,PTN00462,lag-20,B,7750-SR7,40,1,20,MED,2022-08-01,Inf 70%
PTN01077_PTN00462,0.0008073599934577942,0.00017868000268936158,0.0020183999836444855,PTN01077,lag-20,B,7750-SR7,PTN00462,lag-20,B,7750-SR7,40,1,20,MED,2022-08-01,Inf 70%
PTN01077_PTN00462,0.0008073599934577942,0.00017868000268936158,0.0020183999836444855,PTN01077,lag-20,B,7750-SR7,PTN00462,lag-20,B,7750-SR7,40,1,20,MED,2022-08-01,Inf 70%
PTN01077_PTN00462,0.0008073599934577942,0.00017868000268936158,0.0020183999836444855,PTN01077,lag-20,B,7750-SR7,PTN00462,lag-20,B,7750-SR7,40,1,20,MED,2022-08-01,Inf 70%
PTN00131_PTN00130,16.141572265625,16.141572265625,40.3539306640625,PTN00131,lag-21,B,7750-SR7,PTN00130,lag-21,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00131_PTN00130,16.141572265625,16.141572265625,40.3539306640625,PTN00131,lag-21,B,7750-SR7,PTN00130,lag-21,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00131_PTN00130,16.141572265625,16.141572265625,40.3539306640625,PTN00131,lag-21,B,7750-SR7,PTN00130,lag-21,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00131_PTN00130,16.141572265625,16.141572265625,40.3539306640625,PTN00131,lag-21,B,7750-SR7,PTN00130,lag-21,B,7750-SR7,40,1,10,CTA,2022-08-01,Inf 70%
PTN00055_PTN00630,2.351675537109375,2.351675537109375,5.879188842773438,PTN00055,lag-21,B,7750-SR7,PTN00630,lag-21,B,7750-SR7,40,1,10,IDF,2022-08-01,Inf 70%
PTN00055_PTN00630,2.351675537109375,2.351675537109375,5.879188842773438,PTN00055,lag-21,B,7750-SR7,PTN00630,lag-21,B,7750-SR7,40,1,10,IDF,2022-08-01,Inf 70%
PTN00055_PTN00630,2.351675537109375,2.351675537109375,5.879188842773438,PTN00055,lag-21,B,7750-SR7,PTN00630,lag-21,B,7750-SR7,40,1,10,IDF,2022-08-01,Inf 70%
PTN00055_PTN00630,2.351675537109375,2.351675537109375,5.879188842773438,PTN00055,lag-21,B,7750-SR7,PTN00630,lag-21,B,7750-SR7,40,1,10,IDF,2022-08-01,Inf 70%
PTN00545_PTN00316,1.1988424072265624,0.08596344757080078,3.996141357421875,PTN00545,lag-21,B,7750-SR7,PTN00316,lag-21,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00545_PTN00316,1.1988424072265624,0.08596344757080078,3.996141357421875,PTN00545,lag-21,B,7750-SR7,PTN00316,lag-21,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00545_PTN00316,1.1988424072265624,0.08596344757080078,3.996141357421875,PTN00545,lag-21,B,7750-SR7,PTN00316,lag-21,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00351_PTN00350,7.20822021484375,7.20822021484375,36.04110107421875,PTN00351,lag-21,B,7750-SR7,PTN00350,lag-21,B,7750-SR7,20,1,10,SWT,2022-08-01,Inf 70%
PTN00351_PTN00350,7.20822021484375,7.20822021484375,36.04110107421875,PTN00351,lag-21,B,7750-SR7,PTN00350,lag-21,B,7750-SR7,20,1,10,SWT,2022-08-01,Inf 70%
PTN00545_PTN00546,0.36860308837890626,0.16068011474609376,1.2286769612630208,PTN00545,lag-20,B,7750-SR7,PTN00546,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00545_PTN00546,0.36860308837890626,0.16068011474609376,1.2286769612630208,PTN00545,lag-20,B,7750-SR7,PTN00546,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00545_PTN00546,0.36860308837890626,0.16068011474609376,1.2286769612630208,PTN00545,lag-20,B,7750-SR7,PTN00546,lag-20,B,7750-SR7,30,1,10,NOE,2022-08-01,Inf 70%
PTN00251_PTN000612,15.5441376953125,15.5441376953125,38.86034423828125,PTN00251,lag-21,A,7750-SR12,PTN000612,lag-21,A,7750-SR12,40,1,10,WST,2022-08-01,Inf 70%
PTN00251_PTN000612,15.5441376953125,15.5441376953125,38.86034423828125,PTN00251,lag-21,A,7750-SR12,PTN000612,lag-21,A,7750-SR12,40,1,10,WST,2022-08-01,Inf 70%
PTN00251_PTN000612,15.5441376953125,15.5441376953125,38.86034423828125,PTN00251,lag-21,A,7750-SR12,PTN000612,lag-21,A,7750-SR12,40,1,10,WST,2022-08-01,Inf 70%
